employee_id,department,department_position,employment_type,job_type,job_location,years_at_company,yearly_salary,termination_status
E00858,Engineering,Assistant,Full Time,In Person,Miami,20,66867,Active
E02676,Marketing,Assistant,Part Time,Hybrid,Miami,13,70647,Inactive
E00775,Hr,Assistant,Part Time,Hybrid,Miami,4,70113,Active
E03031,Engineering,Assistant,Part Time,In Person,Miami,18,69852,Active
E00682,Engineering,Assistant,Part Time,Remote,Miami,1,68147,Active
E00074,Hr,Assistant,Part Time,Hybrid,Miami,16,65155,Active
E00768,Finance,Assistant,Full Time,In Person,Miami,18,74398,Active
E03499,Marketing,Assistant,Full Time,In Person,Miami,9,74361,Active
E02152,Sales,Assistant,Full Time,Remote,Miami,15,69548,Active
E02870,It,Assistant,Full Time,Hybrid,Miami,20,67625,Active
E02151,Hr,Assistant,Part Time,Hybrid,Miami,6,67674,Active
E03492,Finance,Assistant,Part Time,Remote,Miami,17,74086,Active
E00731,Engineering,Assistant,Full Time,In Person,Miami,5,66305,Active
E00644,It,Assistant,Part Time,In Person,Miami,18,73417,Active
E02714,Sales,Assistant,Full Time,In Person,Miami,5,71250,Active
E01928,Engineering,Assistant,Part Time,Hybrid,Miami,17,74635,Active
E00286,Engineering,Assistant,Full Time,In Person,Miami,4,65596,Active
E03230,Engineering,Assistant,Part Time,In Person,Miami,18,67175,Active
E00293,It,Assistant,Full Time,In Person,Miami,4,74114,Inactive
E03786,Hr,Assistant,Part Time,Hybrid,Miami,15,68884,Active
E01128,Engineering,Assistant,Part Time,Hybrid,Miami,6,65537,Active
E00965,Engineering,Assistant,Full Time,Remote,Miami,3,65538,Active
E00961,Marketing,Assistant,Part Time,Remote,Miami,6,71997,Inactive
E00345,Hr,Assistant,Full Time,In Person,Miami,19,65025,Active
E00253,Finance,Assistant,Part Time,In Person,Miami,13,74916,Active
E03745,Hr,Assistant,Full Time,In Person,Miami,11,65643,Active
E02436,Finance,Assistant,Part Time,In Person,Miami,20,71761,Active
E01952,Engineering,Assistant,Part Time,Remote,Miami,11,68450,Active
E00951,Engineering,Assistant,Full Time,Hybrid,Miami,4,69135,Active
E00009,Sales,Assistant,Part Time,Remote,Miami,16,74518,Active
E01232,Hr,Assistant,Full Time,In Person,Miami,12,66189,Active
E03744,It,Assistant,Full Time,Remote,Miami,10,71335,Active
E01012,Hr,Assistant,Part Time,Remote,Miami,11,69285,Active
E00237,Sales,Assistant,Part Time,Hybrid,Miami,14,71466,Active
E01443,Finance,Assistant,Part Time,Hybrid,Miami,16,65221,Active
E03495,Finance,Coordinator,Full Time,In Person,Miami,11,80117,Active
E00030,Hr,Coordinator,Part Time,Remote,Miami,9,80029,Active
E00072,Engineering,Coordinator,Part Time,In Person,Miami,11,82098,Active
E00099,Sales,Coordinator,Full Time,In Person,Miami,13,82697,Active
E00144,Sales,Coordinator,Part Time,Remote,Miami,3,75204,Active
E00147,Marketing,Coordinator,Part Time,Hybrid,Miami,13,82049,Active
E00161,Sales,Coordinator,Full Time,Hybrid,Miami,10,75864,Active
E00186,Finance,Coordinator,Full Time,Remote,Miami,17,83207,Inactive
E00352,Sales,Coordinator,Full Time,Hybrid,Miami,15,82755,Active
E00434,Hr,Coordinator,Full Time,In Person,Miami,12,75529,Active
E00478,Hr,Coordinator,Part Time,Remote,Miami,5,84439,Active
E00484,Finance,Coordinator,Part Time,Hybrid,Miami,13,82865,Inactive
E00593,Finance,Coordinator,Part Time,Hybrid,Miami,8,80053,Inactive
E00605,Engineering,Coordinator,Part Time,Remote,Miami,3,82574,Inactive
E00699,Engineering,Coordinator,Full Time,Remote,Miami,7,81160,Inactive
E00712,Hr,Coordinator,Part Time,Remote,Miami,12,76813,Active
E00793,It,Coordinator,Full Time,Hybrid,Miami,18,80570,Active
E00859,Finance,Coordinator,Full Time,Hybrid,Miami,15,76375,Active
E00871,Sales,Coordinator,Part Time,In Person,Miami,6,75638,Inactive
E00909,It,Coordinator,Part Time,Remote,Miami,15,81837,Active
E00932,Sales,Coordinator,Part Time,Remote,Miami,7,75412,Active
E00958,Engineering,Coordinator,Full Time,In Person,Miami,13,77456,Inactive
E00974,Finance,Coordinator,Full Time,Hybrid,Miami,14,75810,Active
E01001,Sales,Coordinator,Part Time,Remote,Miami,4,84737,Active
E01006,It,Coordinator,Part Time,In Person,Miami,6,76623,Active
E01008,Hr,Coordinator,Part Time,In Person,Miami,17,82226,Inactive
E01052,Marketing,Coordinator,Full Time,Hybrid,Miami,16,84206,Active
E01120,Hr,Coordinator,Part Time,In Person,Miami,19,80784,Active
E01152,It,Coordinator,Full Time,Remote,Miami,1,77366,Active
E01164,Marketing,Coordinator,Full Time,In Person,Miami,2,84239,Inactive
E01190,Hr,Coordinator,Full Time,In Person,Miami,8,80243,Active
E01192,Hr,Coordinator,Full Time,Hybrid,Miami,16,77695,Inactive
E01220,Hr,Coordinator,Full Time,In Person,Miami,4,81149,Active
E01280,Sales,Coordinator,Part Time,In Person,Miami,12,78630,Active
E01343,Hr,Coordinator,Part Time,In Person,Miami,13,82208,Active
E01368,Hr,Coordinator,Part Time,In Person,Miami,16,76606,Active
E01370,It,Coordinator,Part Time,In Person,Miami,16,79239,Active
E01373,Hr,Coordinator,Part Time,Remote,Miami,13,79932,Active
E01399,Sales,Coordinator,Full Time,Hybrid,Miami,3,77136,Inactive
E01475,Hr,Coordinator,Full Time,Remote,Miami,7,75090,Active
E01503,Hr,Coordinator,Full Time,Remote,Miami,10,82104,Active
E01608,Finance,Coordinator,Full Time,Remote,Miami,5,84233,Inactive
E01659,It,Coordinator,Part Time,Remote,Miami,13,84547,Active
E01720,Finance,Coordinator,Full Time,In Person,Miami,18,80543,Inactive
E01733,Hr,Coordinator,Full Time,Hybrid,Miami,15,78388,Active
E01776,Finance,Coordinator,Full Time,Hybrid,Miami,6,82549,Active
E01824,Marketing,Coordinator,Full Time,Hybrid,Miami,2,77993,Active
E01829,Engineering,Coordinator,Full Time,In Person,Miami,5,76238,Active
E01847,Marketing,Coordinator,Full Time,Hybrid,Miami,16,78289,Active
E01955,Marketing,Coordinator,Part Time,Remote,Miami,4,84828,Active
E02044,Finance,Coordinator,Full Time,Remote,Miami,20,81054,Inactive
E02061,Sales,Coordinator,Full Time,In Person,Miami,10,84641,Active
E02143,It,Coordinator,Full Time,In Person,Miami,6,79059,Inactive
E02199,Marketing,Coordinator,Full Time,Remote,Miami,7,84107,Active
E02226,Hr,Coordinator,Part Time,In Person,Miami,14,81282,Inactive
E02344,Finance,Coordinator,Full Time,Remote,Miami,13,82904,Active
E02380,Finance,Coordinator,Full Time,In Person,Miami,5,77558,Active
E02437,Hr,Coordinator,Part Time,Remote,Miami,20,76043,Active
E02546,Hr,Coordinator,Part Time,Hybrid,Miami,15,76362,Active
E02686,Hr,Coordinator,Part Time,In Person,Miami,9,83551,Inactive
E02705,Finance,Coordinator,Full Time,Hybrid,Miami,7,76874,Active
E02733,Hr,Coordinator,Part Time,In Person,Miami,2,82076,Inactive
E02749,It,Coordinator,Full Time,In Person,Miami,9,80434,Active
E02766,Marketing,Coordinator,Part Time,Remote,Miami,8,82492,Active
E02780,Finance,Coordinator,Part Time,Hybrid,Miami,6,75226,Inactive
E02784,Sales,Coordinator,Full Time,Hybrid,Miami,14,82313,Active
E02793,It,Coordinator,Part Time,In Person,Miami,18,81757,Active
E02817,Sales,Coordinator,Full Time,In Person,Miami,6,79533,Active
E02849,Finance,Coordinator,Part Time,Remote,Miami,19,75953,Active
E02909,Engineering,Coordinator,Part Time,Remote,Miami,11,77388,Active
E02925,Engineering,Coordinator,Full Time,In Person,Miami,20,83379,Active
E02985,Hr,Coordinator,Part Time,Remote,Miami,3,78391,Active
E02989,Hr,Coordinator,Full Time,In Person,Miami,1,82160,Inactive
E02998,Marketing,Coordinator,Part Time,In Person,Miami,9,80546,Inactive
E03003,Engineering,Coordinator,Full Time,In Person,Miami,1,75140,Active
E03071,Hr,Coordinator,Full Time,Remote,Miami,1,84713,Inactive
E03100,It,Coordinator,Full Time,Hybrid,Miami,9,81405,Active
E03121,Hr,Coordinator,Full Time,In Person,Miami,6,80766,Inactive
E03183,Marketing,Coordinator,Part Time,In Person,Miami,6,82173,Active
E03205,It,Coordinator,Part Time,In Person,Miami,5,77433,Inactive
E03249,Marketing,Coordinator,Part Time,In Person,Miami,7,78208,Active
E03290,Hr,Coordinator,Part Time,In Person,Miami,14,79433,Active
E03303,Finance,Coordinator,Full Time,Remote,Miami,16,82539,Inactive
E03330,Finance,Coordinator,Part Time,In Person,Miami,13,78166,Active
E03345,Marketing,Coordinator,Full Time,Hybrid,Miami,13,81598,Active
E03389,Finance,Coordinator,Part Time,Hybrid,Miami,11,81568,Active
E03476,Engineering,Coordinator,Part Time,In Person,Miami,15,83929,Active
E03580,Hr,Coordinator,Full Time,In Person,Miami,7,78015,Active
E03589,Finance,Coordinator,Full Time,Remote,Miami,5,82163,Active
E03645,Marketing,Coordinator,Full Time,Hybrid,Miami,6,81074,Inactive
E03653,Hr,Coordinator,Full Time,In Person,Miami,7,75461,Active
E03654,It,Coordinator,Full Time,In Person,Miami,20,77991,Active
E03674,Marketing,Coordinator,Full Time,Remote,Miami,12,78944,Active
E03721,Hr,Coordinator,Full Time,Remote,Miami,19,77940,Inactive
E03779,Finance,Coordinator,Full Time,Hybrid,Miami,7,79738,Inactive
E03800,Finance,Coordinator,Full Time,Remote,Miami,8,76472,Inactive
E03801,Finance,Coordinator,Part Time,Remote,Miami,18,76106,Inactive
E03825,Marketing,Coordinator,Full Time,Hybrid,Miami,16,80412,Active
E03849,Marketing,Coordinator,Full Time,In Person,Miami,19,78233,Active
E03868,It,Coordinator,Full Time,Remote,Miami,1,78817,Active
E03877,Sales,Coordinator,Part Time,Hybrid,Miami,19,75290,Inactive
E03908,It,Coordinator,Full Time,In Person,Miami,12,83187,Active
E03913,Finance,Coordinator,Full Time,In Person,Miami,9,75843,Active
E03972,Hr,Coordinator,Full Time,Remote,Miami,6,82008,Active
E03984,Marketing,Coordinator,Full Time,In Person,Miami,15,81473,Active
E02176,Hr,Director,Full Time,Hybrid,Miami,18,158570,Inactive
E03530,Engineering,Director,Part Time,In Person,Miami,7,143196,Active
E02232,Sales,Director,Part Time,In Person,Miami,8,148124,Active
E00613,Finance,Director,Full Time,Hybrid,Miami,16,155980,Inactive
E01378,Hr,Director,Part Time,Remote,Miami,5,142053,Active
E02702,Finance,Director,Part Time,Remote,Miami,2,143141,Active
E01574,Hr,Director,Full Time,Remote,Miami,9,141338,Active
E02505,Hr,Director,Full Time,Remote,Miami,8,158472,Active
E01859,Hr,Director,Part Time,Remote,Miami,7,159855,Active
E01988,Finance,Director,Full Time,In Person,Miami,8,145904,Active
E01205,It,Director,Full Time,Remote,Miami,2,141994,Inactive
E03982,Finance,Director,Full Time,Hybrid,Miami,3,141962,Inactive
E01389,Sales,Director,Part Time,Remote,Miami,3,152238,Active
E03684,It,Director,Part Time,In Person,Miami,12,157244,Active
E01405,Hr,Director,Full Time,In Person,Miami,14,152960,Active
E02311,Sales,Director,Part Time,Hybrid,Miami,16,158678,Active
E00427,Sales,Director,Part Time,In Person,Miami,12,150423,Active
E02518,Engineering,Director,Full Time,In Person,Miami,3,148999,Active
E02059,Engineering,Director,Full Time,In Person,Miami,9,157456,Active
E01182,It,Director,Full Time,Remote,Miami,6,147021,Inactive
E01522,Hr,Director,Full Time,Hybrid,Miami,13,153575,Active
E03762,It,Director,Full Time,Hybrid,Miami,19,156559,Active
E01683,Engineering,Director,Full Time,Hybrid,Miami,4,146282,Active
E03940,Finance,Director,Part Time,Remote,Miami,20,147605,Active
E01437,It,Director,Full Time,Remote,Miami,19,152002,Active
E02365,Finance,Director,Part Time,Remote,Miami,10,155975,Active
E00706,Engineering,Director,Full Time,Remote,Miami,18,150037,Active
E03423,Hr,Director,Part Time,Hybrid,Miami,15,150217,Active
E00709,Hr,Director,Full Time,Hybrid,Miami,20,156501,Active
E00724,It,Director,Full Time,Remote,Miami,16,154015,Active
E00744,Engineering,Director,Full Time,In Person,Miami,10,158306,Active
E00748,Hr,Director,Part Time,Remote,Miami,14,144029,Active
E00036,Sales,Director,Full Time,Hybrid,Miami,7,156762,Inactive
E00358,Sales,Director,Part Time,In Person,Miami,12,153901,Active
E02850,Marketing,Director,Part Time,In Person,Miami,11,145917,Active
E02204,Finance,Director,Part Time,Hybrid,Miami,13,147904,Active
E01754,It,Director,Full Time,In Person,Miami,11,157807,Active
E01684,Finance,Director,Part Time,Remote,Miami,16,151494,Inactive
E02524,Sales,Director,Full Time,Hybrid,Miami,4,158214,Active
E00823,It,Director,Full Time,Remote,Miami,15,159887,Active
E00039,It,Director,Part Time,Hybrid,Miami,17,154213,Active
E02841,It,Director,Full Time,Remote,Miami,6,150079,Active
E00844,Marketing,Director,Part Time,In Person,Miami,19,150932,Active
E02141,Sales,Director,Part Time,Remote,Miami,8,155936,Active
E03298,Engineering,Director,Part Time,Hybrid,Miami,9,150112,Active
E03797,Marketing,Director,Part Time,In Person,Miami,13,158484,Active
E00911,Hr,Director,Full Time,Remote,Miami,8,147275,Inactive
E03921,Engineering,Director,Part Time,In Person,Miami,6,143042,Active
E02451,Hr,Director,Part Time,In Person,Miami,3,141543,Inactive
E02090,Marketing,Director,Part Time,Remote,Miami,1,142489,Inactive
E02584,Finance,Director,Part Time,Remote,Miami,14,144854,Active
E03284,Hr,Director,Part Time,Remote,Miami,17,154702,Active
E03283,It,Director,Full Time,Remote,Miami,14,152093,Active
E01921,Engineering,Director,Full Time,Hybrid,Miami,19,143107,Active
E00915,Finance,Director,Part Time,Hybrid,Miami,6,151590,Active
E00289,Hr,Director,Part Time,Remote,Miami,17,154834,Active
E00930,Hr,Director,Part Time,Hybrid,Miami,5,150081,Active
E01705,Engineering,Director,Part Time,Hybrid,Miami,17,156693,Inactive
E03628,Hr,Director,Part Time,Hybrid,Miami,10,153820,Inactive
E02680,Hr,Director,Full Time,Hybrid,Miami,13,156854,Active
E03263,Sales,Director,Part Time,Remote,Miami,11,148845,Active
E01476,Marketing,Director,Full Time,Remote,Miami,9,152086,Active
E03719,Sales,Director,Full Time,Remote,Miami,20,144626,Active
E03033,Finance,Director,Full Time,In Person,Miami,3,147738,Inactive
E01484,Sales,Director,Part Time,In Person,Miami,10,151408,Active
E02976,Marketing,Director,Part Time,Hybrid,Miami,5,143679,Active
E03911,Sales,Director,Full Time,Remote,Miami,14,143269,Active
E01325,Finance,Director,Part Time,Remote,Miami,14,147806,Active
E03610,Engineering,Director,Part Time,Remote,Miami,14,156011,Inactive
E00976,Sales,Director,Full Time,In Person,Miami,20,143713,Active
E02943,Sales,Director,Part Time,In Person,Miami,9,147676,Active
E03063,Finance,Director,Part Time,Remote,Miami,11,158778,Active
E02473,Marketing,Director,Part Time,Hybrid,Miami,9,147887,Active
E00106,Sales,Director,Part Time,In Person,Miami,16,155029,Active
E01615,Sales,Director,Full Time,Remote,Miami,6,151416,Active
E01198,Sales,Director,Full Time,Hybrid,Miami,14,156992,Active
E02477,Marketing,Director,Part Time,In Person,Miami,14,148532,Inactive
E00505,Marketing,Director,Full Time,In Person,Miami,16,140571,Inactive
E01059,It,Director,Part Time,Remote,Miami,19,150072,Active
E03160,Engineering,Director,Full Time,Hybrid,Miami,13,159512,Active
E01563,Sales,Director,Part Time,Hybrid,Miami,14,147195,Active
E03053,Hr,Director,Full Time,Hybrid,Miami,7,140467,Inactive
E02710,It,Director,Part Time,In Person,Miami,13,140937,Active
E01717,Marketing,Director,Full Time,Remote,Miami,12,158932,Active
E01094,Marketing,Director,Part Time,In Person,Miami,20,142994,Inactive
E02553,Marketing,Director,Full Time,Hybrid,Miami,10,157622,Active
E02262,Engineering,Director,Full Time,Remote,Miami,17,157748,Inactive
E00523,Finance,Director,Part Time,Hybrid,Miami,10,157157,Active
E01137,Finance,Director,Part Time,Remote,Miami,18,152398,Inactive
E03115,Engineering,Director,Full Time,Remote,Miami,6,156545,Active
E03554,Engineering,Director,Part Time,Hybrid,Miami,5,148482,Active
E00527,Marketing,Director,Full Time,Hybrid,Miami,11,142597,Inactive
E01351,Marketing,Director,Full Time,In Person,Miami,19,142427,Active
E00311,It,Director,Part Time,Remote,Miami,17,156056,Active
E01352,Finance,Director,Part Time,Remote,Miami,12,154150,Active
E03924,Engineering,Director,Full Time,Remote,Miami,3,146564,Active
E03706,It,Director,Part Time,In Person,Miami,20,153345,Active
E02497,Finance,Director,Part Time,Remote,Miami,8,153457,Active
E01997,Finance,Director,Part Time,Hybrid,Miami,17,143924,Active
E00545,It,Director,Part Time,In Person,Miami,12,155394,Active
E02347,Engineering,Manager,Full Time,In Person,Miami,17,139053,Inactive
E02083,Engineering,Manager,Full Time,In Person,Miami,11,124705,Active
E03195,It,Manager,Part Time,Remote,Miami,10,126552,Active
E03190,Sales,Manager,Full Time,Hybrid,Miami,3,135265,Active
E02641,Marketing,Manager,Full Time,Hybrid,Miami,5,131859,Active
E03157,Finance,Manager,Full Time,Remote,Miami,16,136293,Active
E03154,Engineering,Manager,Full Time,Remote,Miami,5,126206,Active
E01089,Engineering,Manager,Part Time,Hybrid,Miami,8,120470,Active
E01879,Sales,Manager,Part Time,Hybrid,Miami,4,127952,Active
E01129,Hr,Manager,Full Time,In Person,Miami,1,124576,Active
E03113,It,Manager,Part Time,In Person,Miami,13,138727,Active
E01160,Marketing,Manager,Full Time,In Person,Miami,15,137002,Active
E00309,Engineering,Manager,Full Time,Remote,Miami,16,137309,Active
E00313,Finance,Manager,Full Time,Hybrid,Miami,15,129426,Inactive
E03099,Engineering,Manager,Part Time,In Person,Miami,16,122036,Inactive
E01169,Finance,Manager,Part Time,Remote,Miami,8,136476,Active
E01170,Engineering,Manager,Full Time,Remote,Miami,15,127375,Active
E01172,Finance,Manager,Part Time,In Person,Miami,19,139432,Active
E01611,Marketing,Manager,Full Time,In Person,Miami,7,125844,Active
E03088,Marketing,Manager,Full Time,Hybrid,Miami,8,131121,Active
E01200,Engineering,Manager,Part Time,In Person,Miami,7,130442,Active
E01209,Finance,Manager,Full Time,In Person,Miami,1,137072,Active
E02510,Marketing,Manager,Part Time,In Person,Miami,18,131709,Active
E03055,Engineering,Manager,Part Time,Remote,Miami,5,134641,Active
E02514,Marketing,Manager,Part Time,Remote,Miami,13,123772,Inactive
E01844,Engineering,Manager,Part Time,In Person,Miami,6,126516,Active
E00331,Sales,Manager,Full Time,Remote,Miami,4,136826,Active
E02284,Finance,Manager,Part Time,Hybrid,Miami,8,130716,Active
E02520,Finance,Manager,Part Time,In Person,Miami,3,131382,Active
E02281,Sales,Manager,Part Time,In Person,Miami,1,127684,Active
E03028,Hr,Manager,Part Time,Hybrid,Miami,1,123945,Inactive
E01251,Engineering,Manager,Part Time,Remote,Miami,16,121153,Active
E01253,Finance,Manager,Part Time,Remote,Miami,1,136660,Active
E01259,It,Manager,Full Time,In Person,Miami,12,133242,Active
E02532,Sales,Manager,Part Time,Remote,Miami,4,122237,Active
E03733,Hr,Manager,Full Time,In Person,Miami,1,130540,Active
E01277,Hr,Manager,Full Time,Hybrid,Miami,6,139525,Active
E03727,Hr,Manager,Part Time,In Person,Miami,16,126305,Active
E03925,Finance,Manager,Part Time,Remote,Miami,15,130233,Active
E02196,Sales,Manager,Part Time,In Person,Miami,19,126868,Active
E02205,It,Manager,Part Time,In Person,Miami,13,121158,Inactive
E02986,It,Manager,Part Time,In Person,Miami,9,134836,Active
E01295,Sales,Manager,Part Time,Hybrid,Miami,8,139945,Active
E01301,Marketing,Manager,Full Time,Hybrid,Miami,8,124083,Active
E03710,Hr,Manager,Full Time,Hybrid,Miami,16,132097,Active
E02222,Finance,Manager,Part Time,Hybrid,Miami,8,123552,Active
E02934,Finance,Manager,Full Time,Remote,Miami,19,134903,Active
E02559,Sales,Manager,Full Time,Hybrid,Miami,15,124201,Active
E03689,Sales,Manager,Full Time,In Person,Miami,11,122167,Active
E02906,Finance,Manager,Part Time,Hybrid,Miami,5,127815,Active
E02314,Finance,Manager,Full Time,In Person,Miami,7,127945,Active
E01770,Hr,Manager,Part Time,Hybrid,Miami,1,137189,Inactive
E01422,Hr,Manager,Full Time,Remote,Miami,14,127654,Active
E02569,It,Manager,Part Time,Remote,Miami,5,123628,Active
E00082,Hr,Manager,Full Time,In Person,Miami,7,135106,Active
E01446,Sales,Manager,Full Time,In Person,Miami,10,124117,Active
E02853,It,Manager,Part Time,Remote,Miami,17,129286,Inactive
E00015,Marketing,Manager,Full Time,Remote,Miami,16,135661,Active
E02376,Engineering,Manager,Part Time,In Person,Miami,14,132841,Inactive
E02580,Engineering,Manager,Full Time,Hybrid,Miami,6,129923,Active
E01745,Hr,Manager,Part Time,In Person,Miami,10,135917,Inactive
E00455,Finance,Manager,Full Time,Hybrid,Miami,12,130770,Active
E02827,Finance,Manager,Full Time,Hybrid,Miami,1,130422,Active
E00476,Marketing,Manager,Full Time,Hybrid,Miami,17,128202,Active
E03918,Sales,Manager,Full Time,Remote,Miami,18,123480,Active
E02019,It,Manager,Full Time,In Person,Miami,8,139882,Active
E03902,Finance,Manager,Full Time,In Person,Miami,13,122444,Inactive
E02711,Engineering,Manager,Full Time,Remote,Miami,9,138578,Active
E00501,Finance,Manager,Full Time,Hybrid,Miami,12,126209,Inactive
E03576,Hr,Manager,Full Time,Hybrid,Miami,12,137351,Active
E00534,Sales,Manager,Part Time,Hybrid,Miami,14,123320,Active
E03862,It,Manager,Part Time,Hybrid,Miami,3,135405,Active
E00537,Sales,Manager,Part Time,Hybrid,Miami,19,134020,Active
E00575,It,Manager,Part Time,Remote,Miami,8,138873,Active
E00621,It,Manager,Part Time,Hybrid,Miami,7,132359,Active
E02732,Finance,Manager,Part Time,In Person,Miami,7,134269,Active
E00217,Hr,Manager,Full Time,Remote,Miami,16,133081,Inactive
E03481,Finance,Manager,Full Time,In Person,Miami,3,131834,Active
E03471,Sales,Manager,Part Time,In Person,Miami,1,136563,Active
E02774,Finance,Manager,Full Time,Remote,Miami,14,132453,Active
E00227,Engineering,Manager,Part Time,In Person,Miami,8,133854,Active
E00656,Sales,Manager,Full Time,Hybrid,Miami,15,130863,Active
E00247,Finance,Manager,Part Time,Remote,Miami,16,129565,Active
E02418,Finance,Manager,Part Time,In Person,Miami,7,133118,Active
E01178,Finance,Manager,Part Time,Remote,Miami,19,120475,Active
E03459,Finance,Manager,Part Time,Hybrid,Miami,12,126521,Active
E02687,Marketing,Manager,Full Time,Remote,Miami,16,120284,Active
E00669,Sales,Manager,Full Time,Hybrid,Miami,15,130067,Active
E00251,Sales,Manager,Full Time,Remote,Miami,5,133896,Active
E02777,It,Manager,Part Time,In Person,Miami,10,130284,Active
E00687,Sales,Manager,Full Time,In Person,Miami,1,137558,Active
E03434,Sales,Manager,Full Time,In Person,Miami,7,134424,Active
E00264,Hr,Manager,Part Time,In Person,Miami,7,123981,Active
E02776,Hr,Manager,Part Time,In Person,Miami,17,136915,Active
E02336,Engineering,Manager,Part Time,Hybrid,Miami,18,139868,Active
E00771,Finance,Manager,Part Time,In Person,Miami,11,129959,Active
E00804,Finance,Manager,Part Time,Hybrid,Miami,12,124159,Active
E03349,Sales,Manager,Full Time,Hybrid,Miami,9,125535,Active
E02175,It,Manager,Full Time,In Person,Miami,19,124216,Active
E02177,Hr,Manager,Part Time,Remote,Miami,9,122134,Inactive
E00023,Hr,Manager,Full Time,In Person,Miami,2,128439,Active
E03319,Sales,Manager,Part Time,Remote,Miami,20,127956,Active
E03287,Finance,Manager,Part Time,Hybrid,Miami,5,127986,Active
E02272,Marketing,Manager,Part Time,In Person,Miami,3,130433,Active
E01913,Sales,Manager,Part Time,Remote,Miami,7,137809,Active
E00933,It,Manager,Full Time,In Person,Miami,17,126639,Active
E02343,Sales,Manager,Full Time,Remote,Miami,1,135981,Active
E03792,Sales,Manager,Part Time,Hybrid,Miami,9,136707,Active
E02465,Finance,Manager,Full Time,Hybrid,Miami,5,132365,Inactive
E02644,Finance,Manager,Part Time,Hybrid,Miami,17,129309,Active
E00963,Engineering,Manager,Part Time,Remote,Miami,3,124132,Inactive
E01711,Marketing,Manager,Part Time,Hybrid,Miami,8,139481,Active
E02605,Engineering,Specialist,Part Time,Hybrid,Miami,2,115860,Inactive
E02744,Marketing,Specialist,Part Time,In Person,Miami,5,119374,Active
E00058,Hr,Specialist,Part Time,Hybrid,Miami,13,105202,Active
E01716,Marketing,Specialist,Part Time,Remote,Miami,15,100619,Active
E01638,Hr,Specialist,Full Time,In Person,Miami,19,112765,Inactive
E02624,It,Specialist,Full Time,In Person,Miami,18,108694,Inactive
E00141,Finance,Specialist,Full Time,In Person,Miami,15,118865,Active
E00190,Hr,Specialist,Part Time,In Person,Miami,7,109605,Active
E00196,It,Specialist,Full Time,Hybrid,Miami,5,114765,Active
E03858,Sales,Specialist,Full Time,In Person,Miami,17,109702,Inactive
E00213,Finance,Specialist,Full Time,In Person,Miami,3,105273,Active
E02326,It,Specialist,Full Time,Remote,Miami,4,115420,Active
E02331,Hr,Specialist,Full Time,In Person,Miami,20,114192,Active
E03822,Finance,Specialist,Part Time,In Person,Miami,9,111677,Active
E00270,Finance,Specialist,Full Time,Remote,Miami,17,115522,Active
E02339,Marketing,Specialist,Part Time,In Person,Miami,2,101116,Active
E02087,Finance,Specialist,Part Time,In Person,Miami,4,113985,Active
E03791,Sales,Specialist,Part Time,In Person,Miami,8,118811,Active
E00292,Marketing,Specialist,Part Time,Remote,Miami,17,100157,Active
E00298,Sales,Specialist,Part Time,In Person,Miami,5,108957,Active
E00308,Engineering,Specialist,Full Time,Remote,Miami,18,101801,Active
E02076,Sales,Specialist,Part Time,In Person,Miami,15,105133,Active
E00333,Engineering,Specialist,Part Time,In Person,Miami,9,112134,Active
E03749,Hr,Specialist,Full Time,Remote,Miami,16,114950,Inactive
E02360,Sales,Specialist,Full Time,Hybrid,Miami,15,108567,Inactive
E03726,Finance,Specialist,Part Time,Remote,Miami,10,112044,Active
E00387,Engineering,Specialist,Full Time,Hybrid,Miami,8,112026,Active
E00426,It,Specialist,Full Time,Remote,Miami,7,111760,Active
E03641,Marketing,Specialist,Part Time,Hybrid,Miami,14,113625,Active
E03620,Engineering,Specialist,Full Time,In Person,Miami,9,109254,Active
E00480,Sales,Specialist,Full Time,Hybrid,Miami,16,118044,Inactive
E03595,Sales,Specialist,Full Time,Hybrid,Miami,13,116389,Active
E02384,Engineering,Specialist,Full Time,Remote,Miami,5,118904,Active
E03577,Hr,Specialist,Full Time,In Person,Miami,14,115641,Active
E03571,Marketing,Specialist,Full Time,Hybrid,Miami,10,111853,Active
E03567,Finance,Specialist,Full Time,In Person,Miami,1,117416,Active
E02391,It,Specialist,Full Time,Remote,Miami,16,102294,Active
E03540,Finance,Specialist,Full Time,In Person,Miami,17,108389,Active
E00631,Marketing,Specialist,Full Time,Remote,Miami,7,112138,Active
E03487,Engineering,Specialist,Full Time,Hybrid,Miami,3,109445,Inactive
E00633,Engineering,Specialist,Full Time,Remote,Miami,4,119222,Active
E02274,Marketing,Specialist,Full Time,Hybrid,Miami,18,117379,Inactive
E03467,Hr,Specialist,Full Time,Remote,Miami,13,116004,Inactive
E00655,It,Specialist,Part Time,Hybrid,Miami,10,112787,Active
E01981,Engineering,Specialist,Part Time,Remote,Miami,2,113637,Active
E00661,Engineering,Specialist,Full Time,In Person,Miami,8,101468,Active
E03446,Hr,Specialist,Full Time,In Person,Miami,2,119410,Inactive
E00696,It,Specialist,Full Time,Remote,Miami,5,108159,Active
E02434,Engineering,Specialist,Part Time,Remote,Miami,20,117785,Active
E03380,Marketing,Specialist,Part Time,Remote,Miami,9,103781,Active
E00767,It,Specialist,Part Time,In Person,Miami,9,106292,Inactive
E00817,Finance,Specialist,Part Time,Remote,Miami,20,100838,Inactive
